"UBOH","United Bancshares, Inc.","21.415","$70.17M","n/a","Finance","Major Banks",
"UBSI","United Bankshares, Inc.","46.1","$3.74B","n/a","Finance","Major Banks",
"UCBA","United Community Bancorp","16.55","$69.48M","n/a","Finance","Savings Institutions",
"UCBI","United Community Banks, Inc.","29.69","$2.1B","n/a","Finance","Major Banks",
"UCFC","United Community Financial Corp.","8.91","$414.76M","n/a","Finance","Banks",
"UBNK","United Financial Bancorp, Inc. ","18.28","$923.36M","n/a","Finance","Banks",
"UFCS","United Fire Group, Inc","49.29","$1.25B","n/a","Finance","Property-Casualty Insurers",
"UIHC","United Insurance Holdings Corp.","15.94","$345.05M","n/a","Finance","Property-Casualty Insurers",
"UNFI","United Natural Foods, Inc.","47.84","$2.42B","1996","Consumer Non-Durables","Food Distributors",
"UBFO","United Security Bancshares","7.75","$129.47M","n/a","Finance","Major Banks",
"USLM","United States Lime & Minerals, Inc.","74.35","$413.73M","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)",
"UTHR","United Therapeutics Corporation","143.99","$6.11B","1999","Health Care","Major Pharmaceuticals",
"UG","United-Guardian, Inc.","15.45","$70.98M","n/a","Consumer Non-Durables","Package Goods/Cosmetics",
"UNTY","Unity Bancorp, Inc.","15.65","$162.95M","n/a","Finance","Major Banks",
"OLED","Universal Display Corporation","57.35","$2.69B","n/a","Capital Goods","Electrical Products",
"UEIC","Universal Electronics Inc.","65.5","$954.48M","1993","Consumer Non-Durables","Consumer Electronics/Appliances",
"UFPI","Universal Forest Products, Inc.","104.15","$2.12B","1993","Basic Industries","Forest Products",
"ULH","Universal Logistics Holdings, Inc.","16.15","$458.87M","n/a","Transportation","Trucking Freight/Courier Services",
"USAP","Universal Stainless & Alloy Products, Inc.","13.82","$99.6M","1994","Basic Industries","Steel/Iron Ore",
"UVSP","Univest Corporation of Pennsylvania","30.85","$819.83M","n/a","Finance","Major Banks",
"UPLD","Upland Software, Inc.","8.99","$160.39M","2014","Technology","Computer Software: Prepackaged Software",
"URRE","Uranium Resources, Inc.","1.51","$21.34M","n/a","Basic Industries","Precious Metals",
"URBN","Urban Outfitters, Inc.","28.58","$3.32B","1993","Consumer Services","Clothing/Shoe/Accessory Stores",
"ECOL","US Ecology, Inc.","49.25","$1.07B","n/a","Public Utilities","Environmental Services",
"USAT","USA Technologies, Inc.","4.2","$169.25M","n/a","Miscellaneous","Office Equipment/Supplies/Services",
"USATP","USA Technologies, Inc.","21.9","$9.75M","n/a","Miscellaneous","Office Equipment/Supplies/Services",
"USAK","USA Truck, Inc.","9.55","$79.17M","1992","Transportation","Trucking Freight/Courier Services",
"UTMD","Utah Medical Products, Inc.","71.4","$268.56M","n/a","Health Care","Medical/Dental Instruments",
"UTSI","UTStarcom Holdings Corp","1.95","$71.63M","2000","Consumer Durables","Telecommunications Equipment",
"VALX","Validea Market Legends ETF","26.54","$22.56M","n/a","n/a","n/a",
"VALU","Value Line, Inc.","18.73","$181.96M","1983","Finance","Investment Managers",
"VNDA","Vanda Pharmaceuticals Inc.","15.6","$685.57M","2006","Health Care","Major Pharmaceuticals",
"BBH","VanEck Vectors Biotech ETF","109.88","$592.97M","n/a","n/a","n/a",
"GNRX","VanEck Vectors Generic Drugs ETF","21.72","$4.34M","n/a","n/a","n/a",
"PPH","VanEck Vectors Pharmaceutical ETF","53.4","$271.71M","n/a","n/a","n/a",
"VWOB","Vanguard Emerging Markets Government Bond ETF","77.8","$895.54M","n/a","n/a","n/a",
"VNQI","Vanguard Global ex-U.S. Real Estate ETF","49.86","$3.17B","n/a","n/a","n/a",
"VGIT","Vanguard Intermediate -Term Government Bond ETF","63.97","$930.83M","n/a","n/a","n/a",
"VCIT","Vanguard Intermediate-Term Corporate Bond ETF","85.62","$10.34B","n/a","n/a","n/a",
"VIGI","Vanguard International Dividend Appreciation ETF","53.02","$164.47M","n/a","n/a","n/a",
"VYMI","Vanguard International High Dividend Yield ETF","57.2","$158.8M","n/a","n/a","n/a",
"VCLT","Vanguard Long-Term Corporate Bond ETF","89.53","$1.53B","n/a","n/a","n/a",
"VGLT","Vanguard Long-Term Government Bond ETF","73.88","$536.61M","n/a","n/a","n/a",
"VMBS","Vanguard Mortgage-Backed Securities ETF","52.35","$2.96B","n/a","n/a","n/a",
"VNR","Vanguard Natural Resources LLC","0.7791","$102.08M","n/a","Energy","Oil & Gas Production",
"VNRAP","Vanguard Natural Resources LLC","3.29","n/a","n/a","Energy","Oil & Gas Production",
"VNRBP","Vanguard Natural Resources LLC","2.83","$19.81M","n/a","Energy","Oil & Gas Production",
"VNRCP","Vanguard Natural Resources LLC","2.88","n/a","n/a","Energy","Oil & Gas Production",
"VONE","Vanguard Russell 1000 ETF","103.4","$716.05M","n/a","n/a","n/a",
"VONG","Vanguard Russell 1000 Growth ETF","108.29","$828.6M","n/a","n/a","n/a",
"VONV","Vanguard Russell 1000 Value ETF","98.5079","$879.18M","n/a","n/a","n/a",
"VTWO","Vanguard Russell 2000 ETF","108.68","$912.91M","n/a","n/a","n/a",
"VTWG","Vanguard Russell 2000 Growth ETF","111.93","$176.29M","n/a","n/a","n/a",
"VTWV","Vanguard Russell 2000 Value ETF","103.77","$166.03M","n/a","n/a","n/a",
"VTHR","Vanguard Russell 3000 ETF","103.5441","$300.28M","n/a","n/a","n/a",
"VCSH","Vanguard Short-Term Corporate Bond ETF","79.27","$15.8B","n/a","n/a","n/a",
"VGSH","Vanguard Short-Term Government ETF","60.67","$985.73M","n/a","n/a","n/a",
"VTIP","Vanguard Short-Term Inflation-Protected Securities Index Fund","49.16","$2.92B","n/a","n/a","n/a",
"BNDX","Vanguard Total International Bond ETF","54.1","$6.07B","n/a","n/a","n/a",
"VXUS","Vanguard Total International Stock ETF","46.21","$6.46B","n/a","n/a","n/a",
"VRNS","Varonis Systems, Inc.","27.25","$726.94M","2014","Technology","Computer Software: Prepackaged Software",
"VDSI","VASCO Data Security International, Inc.","14","$562.76M","n/a","Technology","EDP Services",
"VBLT","Vascular Biogenics Ltd.","5.05","$135.8M","2014","Health Care","Major Pharmaceuticals",
"VASC","Vascular Solutions, Inc.","55.65","$977.68M","2000","Health Care","Medical/Dental Instruments",
"VBIV","VBI Vaccines, Inc.","3.26","$128.58M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",
"WOOF","VCA Inc. ","70.29","$5.7B","2001","Consumer Non-Durables","Farming/Seeds/Milling",
"VECO","Veeco Instruments Inc.","29.85","$1.21B","1994","Technology","Industrial Machinery/Components",
"DGLD","VelocityShares 3x Inverse Gold ETN linked to S&P GSCI Gold Ind","63.07","$14.44M","n/a","Finance","Investment Bankers/Brokers/Service",
"DSLV","VelocityShares 3x Inverse Silver ETN linked to S&P GSCI Silver","29.8","$8.76M","n/a","Finance","Investment Bankers/Brokers/Service",
"UGLD","VelocityShares 3x Long Gold ETN linked to the S&P GSCI Gold In","8.53","$80.32M","n/a","Finance","Investment Bankers/Brokers/Service",
"USLV","VelocityShares 3x Long Silver ETN linked to the S&P GSCI Silve","12.2","$199.07M","n/a","Finance","Investment Bankers/Brokers/Service",
"TVIZ","VelocityShares Daily 2x VIX Medium Term ETN","7.12","$1.53M","n/a","Finance","Investment Bankers/Brokers/Service",
"TVIX","VelocityShares Daily 2x VIX Short Term ETN","8.17","$213.94M","n/a","Finance","Investment Bankers/Brokers/Service",
"ZIV","VelocityShares Daily Inverse VIX Medium Term ETN","48.09","$75.16M","n/a","Finance","Investment Bankers/Brokers/Service",
"XIV","VelocityShares Daily Inverse VIX Short Term ETN","50.29","$605.69M","n/a","Finance","Investment Bankers/Brokers/Service",
"VIIZ","VelocityShares VIX Medium Term ETN","11.71","$761150","n/a","Finance","Investment Bankers/Brokers/Service",
"VIIX","VelocityShares VIX Short Term ETN","8","$9.57M","n/a","Finance","Investment Bankers/Brokers/Service",
"BIOP","Venaxis, Inc.","3.82","$17.21M","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances",
"VRA","Vera Bradley, Inc.","12.11","$438.52M","2010","Consumer Non-Durables","Apparel",
"VCYT","Veracyte, Inc.","7.85","$219.41M","2013","Health Care","Medical Specialities",
"VSTM","Verastem, Inc.","1.15","$42.54M","2012","Health Care","Major Pharmaceuticals",
"VCEL","Vericel Corporation","2.9","$95.25M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",
"VRNT","Verint Systems Inc.","36.25","$2.27B","2002","Technology","EDP Services",
"VRSN","VeriSign, Inc.","77.31","$8.08B","1998","Technology","EDP Services",
"VRSK","Verisk Analytics, Inc.","81.32","$13.62B","2009","Technology","EDP Services",
"VBTX","Veritex Holdings, Inc.","26.2","$281.28M","2014","Finance","Major Banks",
"VRML","Vermillion, Inc.","1.1","$57.5M","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances",
"VSAR","Versartis, Inc.","14.9","$518.46M","2014","Health Care","Major Pharmaceuticals",
"VTNR","Vertex Energy, Inc","1.32","$43.76M","n/a","Energy","Integrated oil Companies",
"VRTX","Vertex Pharmaceuticals Incorporated","74.89","$18.58B","1991","Health Care","Major Pharmaceuticals",
"VRTB","Vestin Realty Mortgage II, Inc.","2.2","$5.25M","n/a","Consumer Services","Real Estate Investment Trusts",
"VIA","Viacom Inc.","39.55","$15.69B","n/a","Consumer Services","Television Services",
"VIAB","Viacom Inc.","35.9","$12.47B","n/a","Consumer Services","Television Services",
"VSAT","ViaSat, Inc.","65.17","$3.71B","1996","Technology","Radio And Television Broadcasting And Communications Equipment",
"VIAV","Viavi Solutions Inc.","8.36","$1.92B","n/a","Technology","Semiconductors",
"VICL","Vical Incorporated","2.37","$26.19M","1993","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",
"VICR","Vicor Corporation","15.4","$598.38M","n/a","Capital Goods","Industrial Machinery/Components",
"CIZ","Victory CEMP Developed Enhanced Volatility Wtd Index ETF","28.49","n/a","n/a","n/a","n/a",
"CEZ","Victory CEMP Emerging Market Volatility Wtd Index ETF","24.47","n/a","n/a","n/a","n/a",
"CID","Victory CEMP International High Div Volatility Wtd Index ETF","31.59","n/a","n/a","n/a","n/a",
"CIL","Victory CEMP International Volatility Wtd Index ETF","32.59","n/a","n/a","n/a","n/a",
"CFO","Victory CEMP US 500 Enhanced Volatility Wtd Index ETF","40.58","$28.41M","n/a","n/a","n/a",
"CFA","Victory CEMP US 500 Volatility Wtd Index ETF","40.5999","$8.12M","n/a","n/a","n/a",
"CSF","Victory CEMP US Discovery Enhanced Volatility Wtd Index ETF","40.73","$22.4M","n/a","n/a","n/a",
"CDC","Victory CEMP US EQ Income Enhanced Volatility Wtd Index ETF","41.435","$26.93M","n/a","n/a","n/a",
"CDL","Victory CEMP US Large Cap High Div Volatility Wtd Index ETF","40.475","n/a","n/a","n/a","n/a",
"CSB","Victory CEMP US Small Cap High Div Volatility Wtd Index ETF","41.7072","n/a","n/a","n/a","n/a",
"CSA","Victory CEMP US Small Cap Volatility Wtd Index ETF","41.5","$2.13B","n/a","n/a","n/a",
"VBND","Vident Core U.S. Bond Strategy Fund","48.86","$420.2M","n/a","n/a","n/a",
"VUSE","Vident Core US Equity ETF","29.26","$444.75M","n/a","n/a","n/a",
"VIDI","Vident International Equity Fund","21.7","n/a","n/a","n/a","n/a",
"VDTH","Videocon d2h Limited","8.49","$891.59M","n/a","Consumer Services","Television Services",
"VRAY","ViewRay, Inc.","3.16","$137.37M","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus",
"VKTX","Viking Therapeutics, Inc.","1.19","$24M","2015","Health Care","Major Pharmaceuticals",
"VKTXW","Viking Therapeutics, Inc.","0.432","n/a","n/a","Health Care","Major Pharmaceuticals",
"VBFC","Village Bank and Trust Financial Corp.","26.7","$38.14M","n/a","Finance","Major Banks",
"VLGEA","Village Super Market, Inc.","30.31","$429.52M","n/a","Consumer Services","Food Chains",
"VIP","VimpelCom Ltd.","3.95","$6.94B","n/a","Public Utilities","Telecommunications Equipment",
"VNOM","Viper Energy Partners LP","16.25","$1.43B","2014","Energy","Oil & Gas Production",
"VIRC","Virco Manufacturing Corporation","4.4","$66.79M","n/a","Consumer Durables","Industrial Specialties",
"VIRT","Virtu Financial, Inc.","16.05","$2.23B","2015","Finance","Investment Bankers/Brokers/Service",
"VRTS","Virtus Investment Partners, Inc.","121.6","$716.05M","n/a","Finance","Investment Managers",
"VRTU","Virtusa Corporation","25.13","$752.95M","2007","Technology","EDP Services",
"VISN","VisionChina Media, Inc.","4","$20.55M","2007","Technology","Advertising",
"VTGN","VistaGen Therapeutics, Inc.","3.7325","$31.28M","n/a","Health Care","Major Pharmaceuticals",
"VTL","Vital Therapies, Inc.","4.5","$144.23M","2014","Health Care","Major Pharmaceuticals",
"VIVE","Viveve Medical, Inc.","5.18","$55.16M","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus",
"VVPR","VivoPower International PLC","4.22","n/a","n/a","n/a","n/a",
"VVUS","VIVUS, Inc.","1.18","$123.72M","1994","Health Care","Major Pharmaceuticals",
"VOD","Vodafone Group Plc","24.96","$66.29B","n/a","Public Utilities","Telecommunications Equipment",
"VOXX","VOXX International Corporation","4.6","$111.14M","n/a","Consumer Non-Durables","Electronic Components",
"VYGR","Voyager Therapeutics, Inc.","11.97","$319.84M","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",
"VSEC","VSE Corporation","39.8","$429.79M","n/a","Consumer Services","Military/Government/Technical",
"VTVT","vTv Therapeutics Inc.","5.03","$165.05M","2015","Health Care","Major Pharmaceuticals",
"VUZI","Vuzix Corporation","7.2","$140.86M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment",
"VWR","VWR Corporation","25.27","$3.32B","2014","Consumer Durables","Diversified Electronic Products",
"WGBS","WaferGen Bio-systems, Inc.","4.9201","$3.73M","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments",
"WBA","Walgreens Boots Alliance, Inc.","82.96","$89.52B","n/a","Health Care","Medical/Nursing Services",
"WAFD","Washington Federal, Inc.","34.4","$3.07B","n/a","Finance","Major Banks",
"WAFDW","Washington Federal, Inc.","16.26","n/a","n/a","Finance","Major Banks",
"WASH","Washington Trust Bancorp, Inc.","55.75","$954.53M","n/a","Finance","Major Banks",
"WFBI","WashingtonFirst Bankshares Inc","28.72","$369.63M","n/a","Finance","Major Banks",
"WSBF","Waterstone Financial, Inc.","18.6","$546.58M","n/a","Finance","Savings Institutions",
"WVE","WAVE Life Sciences Ltd.","26.2","$615.06M","2015","Health Care","Major Pharmaceuticals",
"WAYN","Wayne Savings Bancshares Inc.","16.7499","$46.6M","n/a","Finance","Savings Institutions",
"WSTG","Wayside Technology Group, Inc.","17.9","$82.68M","n/a","Technology","Retail: Computer Software & Peripheral Equipment",
"WCFB","WCF Bancorp, Inc.","9.9999","$25.63M","n/a","Finance","Major Banks",
"WDFC","WD-40 Company","117.3","$1.66B","1973","Basic Industries","Major Chemicals",
"FLAG","WeatherStorm Forensic Accounting Long Short ETF","38.1686","$15.27M","n/a","n/a","n/a",
"WEB","Web.com Group, Inc.","20.7","$1.05B","n/a","Technology","Computer Software: Prepackaged Software",
"WBMD","WebMD Health Corp","49.93","$1.88B","2005","Miscellaneous","Business Services",
"WCST","Wecast Network, Inc.","1.25","$53.39M","n/a","Consumer Services","Television Services",
"WB","Weibo Corporation","41.55","$8.82B","2014","Technology","Computer Software: Programming, Data Processing",
"WEBK","Wellesley Bancorp, Inc.","27","$66.38M","2012","Finance","Banks",
"WEN","Wendy&#39;s Company (The)","13.42","$3.3B","n/a","Consumer Services","Restaurants",
"WERN","Werner Enterprises, Inc.","27.7","$2B","1986","Transportation","Trucking Freight/Courier Services",
"WSBC","WesBanco, Inc.","42.95","$1.88B","n/a","Finance","Major Banks",
"WTBA","West Bancorporation","24.35","$392.96M","n/a","Finance","Major Banks",
"WSTC","West Corporation","25.03","$2.08B","2013","Miscellaneous","Business Services",
"WMAR","West Marine, Inc.","10.59","$264.17M","1993","Consumer Durables","Automotive Aftermarket",
"WABC","Westamerica Bancorporation","63.15","$1.62B","n/a","Finance","Major Banks",
"WBB","Westbury Bancorp, Inc.","20.7","$84.83M","2013","Finance","Major Banks",
"WSTL","Westell Technologies, Inc.","0.6302","$38.86M","1995","Public Utilities","Telecommunications Equipment",
"WDC","Western Digital Corporation","69.43","$19.82B","n/a","Technology","Electronic Components",
"WNEB","Western New England Bancorp, Inc.","9.35","$282.84M","n/a","Finance","Savings Institutions",
"WLB","Westmoreland Coal Company","17.72","$329.07M","n/a","Energy","Coal Mining",
"WPRT","Westport Fuel Systems Inc","1.25","$136.73M","n/a","Energy","Industrial Machinery/Components",
"WEYS","Weyco Group, Inc.","30.68","$320.6M","n/a","Consumer Non-Durables","Apparel",
"WHLR","Wheeler Real Estate Investment Trust, Inc.","1.68","$114.18M","2012","Consumer Services","Real Estate Investment Trusts",
"WHLRD","Wheeler Real Estate Investment Trust, Inc.","23.6932","n/a","n/a","Consumer Services","Real Estate Investment Trusts",
"WHLRP","Wheeler Real Estate Investment Trust, Inc.","22.49","$16.19M","n/a","Consumer Services","Real Estate Investment Trusts",
"WHLRW","Wheeler Real Estate Investment Trust, Inc.","0.045","n/a","n/a","Consumer Services","Real Estate Investment Trusts",
"WHF","WhiteHorse Finance, Inc.","12.22","$223.67M","n/a","n/a","n/a",
"WHFBL","WhiteHorse Finance, Inc.","25.3","n/a","n/a","n/a","n/a",
"WFM","Whole Foods Market, Inc.","30.89","$9.84B","n/a","Consumer Services","Food Chains",
"WILN","Wi-LAN Inc","1.72","$203.89M","n/a","Miscellaneous","Multi-Sector Companies",
